#{"t_start": 1660902516.2141106, "env_id": "DobotReachDense-v0"}
r,l,t
-2.861415,16,302.736454
-2.160226,14,302.805319
-3.708396,20,302.904954
-3.969464,22,303.014283
-2.596671,15,303.087528
-2.461664,15,303.162415
-4.158048,21,303.461954
-2.082709,16,303.541821
-0.868279,8,303.581001
-1.608726,13,303.646273
-0.853788,5,303.671508
-0.74901,5,303.697366
-2.194591,14,303.766156
-1.065712,10,303.816217
-1.255459,8,303.855963
-0.890517,8,303.895252
-2.602414,35,304.211041
-2.926329,16,304.29168
-0.507248,4,304.31107
-1.382302,10,304.361743
-2.09317,14,304.43041
-0.578801,5,304.455279
-0.689744,5,304.479838
-1.167907,16,304.560616
-1.145154,10,309.264873
-0.249243,3,309.281697
-1.44169,11,309.338234
-1.761595,11,309.393848
-0.847223,5,309.418663
-1.344217,11,309.605628
-1.679225,10,309.655791
-1.586046,12,309.71498
-1.821802,12,309.773526
-2.546581,13,309.838481
-3.60541,18,309.927745
-0.989801,5,309.953004
-5.066804,41,310.157332
-3.696429,17,310.421329
-0.550455,4,310.441662
-1.462494,12,310.501929
-1.732204,11,310.556482
-2.923191,17,310.641991
-2.548276,17,310.725256
-1.187633,12,310.784481
-0.507069,4,310.804307
-1.962354,12,310.86423
-2.042745,14,310.934147
-1.044987,8,310.973431
-1.542149,12,311.18486
-0.889844,9,311.230772
-1.565027,11,311.285517
-0.658845,4,311.305666
-2.854668,15,311.378734
-1.477676,14,311.450819
-1.06494,9,311.495186
-1.271332,11,311.549746
-0.40417,3,311.56472
-0.532187,4,311.584899
-0.729155,5,311.610096
-3.131528,18,311.699069
-2.251946,15,311.774801
-1.553248,12,311.942063
-3.413053,50,312.191962
-0.475384,4,312.211952
-2.564627,14,312.281499
-6.078128,50,317.22633
-1.525774,12,317.289721
-0.743949,4,317.313063
-0.988657,6,317.347577
-1.082594,6,317.382902
-0.423979,4,317.404824
-1.553341,12,317.470934
-1.797263,13,317.545525
-0.562054,4,317.568264
-1.817681,12,317.635059
-2.34176,14,317.715062
-1.472557,14,317.79544
-1.249758,10,317.850581
-0.784553,4,317.874549
-2.234181,13,318.132416
-0.444449,4,318.153805
-1.182213,7,318.192713
-2.730247,14,318.270108
-2.098239,14,318.348542
-0.313156,3,318.363902
-2.548448,17,318.457775
-2.730125,15,318.542987
-3.675525,17,318.637627
-2.074679,13,318.712771
-2.45343,16,318.805718
-2.984921,17,319.076524
-4.051521,50,319.357945
-0.968611,7,319.393596
-1.890019,12,319.453933
-0.483514,4,319.474427
-2.534017,13,319.53977
-2.55787,16,319.620302
-6.275544,50,320.042066
-2.073107,14,320.112587
-2.325396,14,320.182211
-0.795605,5,320.207582
-2.42049,16,320.28872
-2.008742,13,324.785912
-1.205408,11,324.846964
-1.023499,9,325.028477
-0.915845,5,325.055154
-0.356432,4,325.075618
-2.114079,13,325.140095
-1.426647,11,325.195107
-1.362161,12,325.256014
-2.879313,16,325.336186
-3.948682,23,325.450704
-3.042182,17,325.535196
-0.840236,8,325.575071
-2.721098,14,325.645941
-2.800168,16,325.885481
-2.123036,12,325.945697
-0.429458,3,325.960773
-1.305031,9,326.005802
-0.60803,7,326.040751
-3.019643,16,326.119721
-1.263798,10,326.170124
-0.608083,5,326.195216
-5.556637,50,326.618312
-1.486012,10,326.669121
-0.575452,4,326.688994
-4.037604,22,326.797288
-0.774038,5,326.82141
-0.172538,2,326.831146
-1.000813,8,326.871361
-3.165784,23,326.984481
-3.149704,16,327.064059
-1.603693,11,327.118482
-3.155783,17,327.202858
-1.262085,8,327.421675
-1.314073,12,327.481911
-1.407769,10,327.531222
-3.384918,17,327.616238
-1.377412,10,327.665161
-1.178606,14,327.734217
-5.233614,41,327.937174
-3.091476,47,332.988755
-2.316405,13,333.06137
-0.376686,3,333.077888
-4.998324,29,333.244437
-1.069934,14,333.3246
-2.517305,14,333.405285
-1.549179,13,333.475181
-2.020736,13,333.670324
-1.787122,11,333.726346
-0.910238,5,333.751852
-3.368244,16,333.83075
-1.776385,13,333.896485
-2.554008,15,333.971299
-0.46576,3,333.986486
-0.502439,3,334.001778
-1.890988,17,334.086291
-0.670117,4,334.106305
-3.91949,23,334.22072
-4.696907,36,334.600573
-0.40958,3,334.618229
-1.068239,6,334.650447
-0.496865,4,334.674581
-4.06934,50,334.958953
-0.634642,4,334.9809
-1.00246,5,335.009522
-2.139308,13,335.081314
-0.972992,5,335.109155
-2.621434,14,335.368078
-1.606517,10,335.425173
-0.841044,5,335.450999
-0.748515,8,335.496409
-2.167862,16,335.589211
-0.790091,5,335.617778
-3.435661,27,335.753248
-0.438631,4,335.773079
-2.802595,17,335.856904
-2.939365,24,335.976104
-0.611986,4,335.995575
-0.993365,9,340.927459
-2.339363,14,341.003721
-4.603945,28,341.145062
-0.693467,4,341.165133
-5.712964,48,341.410899
-2.857578,17,341.497179
-2.876658,19,341.744933
-3.983388,50,342.000982
-2.039062,15,342.077852
-2.203233,13,342.144456
-2.179581,15,342.221495
-1.276046,11,342.276666
-3.500631,20,342.523685
-1.772894,11,342.579267
-1.670502,12,342.639785
-0.615305,5,342.665405
-1.357206,9,342.711212
-2.690303,16,342.793757
-0.821838,5,342.819598
-0.690392,5,342.84529
-2.036717,14,342.917176
-1.92203,13,342.98351
-2.590894,16,343.064987
-0.828887,7,343.100587
-3.194331,17,343.326035
-1.307779,9,343.371833
-3.67404,26,343.504851
-0.79407,5,343.530212
-0.610734,4,343.550057
-6.185517,50,343.804508
-1.563007,12,343.864951
-2.861012,21,348.109994
-1.534225,10,348.163194
-0.934502,5,348.18939
-0.703989,4,348.209765
-0.330527,3,348.224692
-2.786435,15,348.297885
-1.340968,11,348.351835
-3.884484,19,348.445716
-1.003514,11,348.499783
-1.104204,10,348.548309
-1.079512,11,348.602409
-1.059614,7,348.637073
-0.482282,4,348.770658
-2.478865,13,348.835073
-1.980623,17,348.918035
-2.770149,16,348.997091
-0.627548,4,349.01618
-1.545767,11,349.06983
-4.88707,50,349.316106
-0.887427,6,349.346707
-1.162796,9,349.572983
-0.462534,3,349.588549
-2.746878,20,349.687587
-2.502892,13,349.751289
-3.03497,17,349.834981
-1.627144,12,349.893825
-4.133972,19,349.987011
-0.303295,3,350.002079
-1.22821,12,350.061127
-2.982246,15,350.135014
-2.283953,15,350.36903
-3.214396,16,350.447567
-1.733698,11,350.501149
-1.497404,12,350.560139
-1.862199,12,350.620218
-2.988364,18,350.709034
-0.533982,4,350.729375
-2.849138,15,350.80431
-1.227982,12,350.863655
-1.666116,11,350.917739
-3.758568,20,351.156509
-0.39205,3,351.171172
-2.009413,13,355.710992
-1.013453,7,355.75049
-1.813688,13,355.816445
-1.293114,10,355.866976
-0.681739,5,355.8922
-4.052182,19,355.989995
-3.134355,15,356.065103
-1.567439,13,356.129342
-3.744612,20,356.389965
-2.005287,12,356.449155
-2.581005,17,356.532583
-0.289856,3,356.546947
-0.901416,10,356.596986
-1.974136,15,356.669831
-2.223862,13,356.734625
-1.428689,12,356.794295
-3.75231,26,356.922069
-2.926817,15,357.124035
-1.54426,16,357.204218
-2.604997,14,357.273192
-0.744819,5,357.297587
-2.873677,16,357.376679
-1.600977,11,357.431188
-1.483767,9,357.475316
-3.801682,19,357.569749
-1.124645,9,357.61539
-2.781382,15,357.689488
-2.630952,16,357.896707
-1.877689,12,357.955411
-0.618798,5,357.980296
-0.964627,11,358.035456
-1.215318,12,358.093961
-2.342138,13,358.157693
-0.899541,8,358.196794
-1.286439,12,358.256309
-2.472173,19,358.350708
-1.363011,12,358.410507
-3.89711,19,358.633672
-2.042675,13,358.697759
-0.997729,9,358.741374
-0.908879,5,358.76603
-1.07086,10,363.382099
-2.660218,15,363.460735
-2.449152,16,363.541178
-1.120325,7,363.575507
-1.226127,7,363.611188
-1.669293,15,363.685992
-3.801344,18,363.774797
-2.527341,14,363.98828
-1.693294,12,364.049071
-4.108972,20,364.149225
-1.980377,21,364.253709
-1.268,11,364.309388
-2.838813,13,364.3762
-2.925354,17,364.460539
-3.074715,15,364.536669
-1.285255,12,364.713323
-2.626364,14,364.782901
-1.697523,12,364.842678
-1.386561,9,364.888495
-0.682299,4,364.908333
-0.799386,5,364.932925
-2.684356,15,365.008429
-1.894265,13,365.073072
-3.199948,17,365.157682
-3.194411,20,365.256257
-0.817443,5,365.280905
-0.662917,5,365.427445
-1.794541,15,365.502743
-1.739932,11,365.55788
-3.096889,18,365.647381
-0.823861,5,365.671765
-3.147927,19,365.766127
-0.673455,4,365.78592
-1.499117,11,365.840246
-0.958636,9,365.884792
-0.606826,4,365.904374
-2.752557,14,365.973762
-1.909883,12,366.03293
-3.395566,17,366.287976
-2.155591,16,366.378556
-0.729899,5,366.409098
-3.887031,20,371.092794
-2.540861,13,371.15958
-2.60695,14,371.230894
-4.054054,27,371.364596
-3.758259,20,371.624125
-4.239773,50,371.87482
-0.630759,4,371.894938
-1.398206,10,371.943543
-1.994803,23,372.057946
-1.714271,14,372.127228
-3.72965,50,372.49424
-0.474744,3,372.510188
-1.706149,18,372.600373
-0.84383,6,372.630523
-3.720866,20,372.729004
-0.29618,3,372.743422
-1.314003,9,372.788786
-0.233649,2,372.799003
-0.795514,8,372.837925
-2.150579,13,372.902037
-4.022188,50,373.317199
-3.019468,16,373.396699
-3.470005,50,373.642158
-2.248587,13,373.705768
-2.04815,13,373.929118
-0.978523,9,373.973285
-2.109769,12,374.032587
-1.808727,11,374.086646
-2.462541,15,374.160461
-0.992504,6,374.191383
-0.514482,4,374.211246
-3.207487,17,378.881483
-2.110548,13,378.947349
-4.325828,28,379.08487
-1.45959,10,379.230604
-1.779805,11,379.285972
-3.536518,20,379.384976
-1.505285,11,379.438978
-2.430512,14,379.508977
-1.242801,11,379.563189
-1.514251,15,379.637312
-2.101769,13,379.701984
-0.908909,5,379.727015
-3.777748,22,379.95816
-0.57305,4,379.978887
-0.634026,4,379.998816
-1.644063,12,380.058145
-3.643841,50,380.304365
-1.268621,9,380.348758
-1.719889,17,380.432403
-0.305528,3,380.447599
-0.99469,12,380.506603
-1.949369,15,380.7072
-4.386185,31,380.860658
-0.570994,4,380.880638
-4.297296,24,381.000223
-0.69414,6,381.030281
-1.182621,10,381.079667
-3.27901,16,381.158814
-2.580831,16,381.238596
-1.968055,12,381.297564
-3.585245,20,381.634218
-0.578247,4,381.653846
-1.560807,17,381.738544
-4.016138,50,386.557859
-0.809966,5,386.583419
-1.603441,11,386.638628
-1.338009,9,386.683363
-0.486734,4,386.702959
-1.162388,11,386.930187
-2.729377,15,387.005277
-1.934412,12,387.065059
-0.765311,8,387.104569
-2.541109,14,387.174346
-1.712217,10,387.222947
-2.213571,14,387.292958
-1.28195,10,387.341431
-2.878578,16,387.42047
-0.453382,4,387.44043
-3.984505,19,387.721143
-0.829059,8,387.761861
-3.931905,20,387.860844
-2.631329,17,387.94409
-3.596381,21,388.048369
-2.949439,21,388.152239
-3.394094,17,388.237901
-1.343834,10,388.287733
-0.469026,4,388.30829
-0.968093,5,388.333743
-1.691886,14,388.550266
-2.053312,13,388.615491
-0.300656,3,388.630874
-6.465248,50,388.881786
-1.635847,16,388.96226
-1.978424,13,389.027641
-0.63902,4,389.047298
-2.931932,17,389.25338
-2.061229,13,389.321037
-1.847372,11,389.376334
-2.817276,15,389.452427
-1.089878,6,389.482677
-0.483254,3,389.497307
-1.605113,11,389.553297
-0.956459,5,389.578152
-0.514541,3,389.593251
-1.260464,9,389.638382
