#{"t_start": 1660895733.1277232, "env_id": "DobotReachDense-v0"}
r,l,t
-2.440323,27,68.906229
-2.193592,13,68.995541
-1.799994,17,69.10236
-0.710806,4,69.125285
-0.826848,10,69.182102
-1.373656,11,69.244728
-3.113388,17,69.344183
-1.542359,10,69.400959
-2.523825,16,69.491869
-0.74636,4,69.514584
-2.097731,15,69.602647
-1.113911,10,69.659197
-0.546781,4,69.683164
-2.703471,15,69.768067
-0.513504,4,69.792228
-3.126281,16,69.884465
-0.679011,4,69.907327
-1.938817,15,69.993026
-5.485318,50,70.279332
-1.065082,6,70.313242
-1.260798,12,70.381404
-1.18405,12,70.44944
-0.528651,4,70.473397
-3.05122,17,70.571586
-1.71786,13,70.645327
-3.995609,18,70.746613
-2.089469,14,70.834796
-5.046116,32,71.031248
-0.711578,5,71.059588
-0.780668,9,71.111306
-1.491206,11,71.359628
-1.035657,11,71.426383
-0.290474,3,71.443452
-3.794115,19,71.552421
-1.750849,13,71.629977
-2.18921,12,71.699798
-3.526795,17,71.79808
-1.937579,14,71.878488
-3.315877,19,71.9888
-6.914017,50,72.27483
-1.322543,10,72.332814
-0.961218,5,72.361793
-2.605158,19,72.472699
-1.094842,10,72.529912
-3.396441,16,72.621322
-4.061154,23,72.753767
-1.77929,12,72.824655
-3.078894,17,72.922046
-0.40675,3,72.939102
-3.219989,19,73.047728
-3.151009,18,73.152818
-1.297968,12,73.221294
-2.083423,28,73.383323
-0.999947,6,73.417479
-3.255629,18,73.521228
-2.892705,18,73.624035
-0.320557,4,73.646708
-1.693944,13,73.721285
-1.048335,11,73.786009
-1.261879,12,73.856948
-0.903082,5,73.887364
-0.71905,5,73.916826
-0.838408,5,73.946912
-0.848649,10,74.004597
-1.410818,12,74.073747
-0.440298,3,74.091309
-0.844406,10,74.151411
-3.475447,21,74.275604
-0.995175,6,74.311208
-3.042741,17,74.428081
-0.902811,12,74.501149
-2.751197,17,74.597953
-1.918192,14,74.677945
-2.175965,15,74.763567
-1.131063,10,74.822942
-3.24249,16,74.914056
-1.44678,11,74.976761
-1.766619,12,75.045113
-0.409332,4,75.068552
-1.252473,11,75.132764
-2.632665,16,75.223752
-1.390735,10,75.281317
-1.048552,11,75.346658
-2.976188,16,75.437579
-1.348782,10,75.49482
-2.141649,15,75.580437
-0.598864,4,75.60412
-1.404716,12,75.673615
-0.855865,12,75.741891
-6.05646,50,76.025876
-1.050459,5,76.055575
-2.047545,12,76.125527
-0.701884,4,76.148765
-0.525134,4,76.171481
-0.780921,4,76.195446
-0.34682,3,76.21345
-2.360964,25,76.357641
-2.558373,15,76.446315
-1.234741,11,76.51174
-1.188525,10,76.569542
-1.322323,12,76.63826
-1.5234,13,76.712492
-1.117538,11,76.777194
-2.622966,15,76.863223
-1.914051,12,76.932845
-1.22174,11,76.995683
-6.380516,50,77.546517
-1.338994,11,77.609151
-1.277169,12,77.677969
-1.202932,12,77.746925
-0.738041,5,77.776325
-1.532115,19,77.885565
-6.216989,50,78.169103
-3.33393,17,78.26583
-2.156931,16,78.359959
-6.488044,50,78.64422
-1.819795,14,78.7242
-1.263554,11,78.786611
-1.742954,17,78.886282
-1.230566,10,78.944365
-1.23255,10,79.002413
-0.959499,9,79.053267
-1.831833,13,79.12996
-0.222925,2,79.141414
-1.621941,12,79.209468
-2.718348,19,79.318473
-3.271335,21,79.440514
-1.833438,13,79.515321
-1.344987,12,79.583755
-3.522421,19,79.692679
-0.685577,5,79.722337
-1.431824,18,79.826069
-0.516607,5,79.854684
-2.147465,15,79.940429
-3.104537,16,80.034133
-2.587552,16,80.126091
-2.362679,15,80.211611
-2.570642,17,80.308489
-2.934438,19,80.419462
-1.703913,12,80.487491
-2.920805,17,80.584866
-1.220473,11,80.648002
-0.765984,6,80.683855
-1.287833,12,80.753476
-3.323143,17,80.849729
-1.162054,8,80.895268
-0.902401,5,80.924574
-2.206609,18,81.027684
-2.106827,14,81.108348
-1.90551,12,81.176754
-1.246554,11,81.24228
-4.163671,21,81.362427
-1.508198,11,81.425308
-3.269634,18,81.555853
-2.416316,14,81.637562
-3.82903,17,81.734755
-0.759923,6,81.768875
-3.450343,17,81.865888
-0.818958,5,81.894988
-0.993423,8,81.941484
-0.759718,7,81.981436
-3.090416,15,82.067648
-0.970907,5,82.096865
-0.801263,4,82.120202
-3.165787,22,82.246329
-1.489112,10,82.303694
-5.139748,36,82.51071
-0.452124,4,82.534139
-4.233091,32,82.716614
-1.108397,10,82.773616
-1.002211,9,82.826376
-0.85103,5,82.855122
-1.365252,10,82.912341
-0.751659,5,82.941076
-3.024724,26,83.090747
-1.585024,12,83.15992
-0.483105,3,83.17717
-6.297104,50,83.576884
-1.455903,10,83.635527
-0.71393,4,83.658728
-1.380378,10,83.716144
-1.675237,13,83.790711
-1.957974,20,83.906484
-0.633217,6,83.941002
-3.658189,50,84.226056
-0.342053,4,84.249008
-1.338529,10,84.30717
-0.73822,10,84.364722
-2.863311,17,84.461922
-1.052742,6,84.496007
-3.24114,18,84.600501
-0.381614,3,84.617727
-4.261974,21,84.737757
-2.166324,18,84.841329
-5.377456,50,85.131031
-5.138321,25,85.276201
-1.787684,15,85.362282
-1.254302,11,85.426144
-1.976392,13,85.502014
-2.240346,12,85.570823
-3.113066,18,85.673616
-0.96183,5,85.702162
-2.106215,17,85.80096
-0.782436,5,85.829657
-0.948081,9,85.898138
-3.578091,17,85.997023
-1.502,10,86.056257
-0.630776,4,86.079245
-2.692381,14,86.16068
-1.315767,10,86.219276
-3.410929,17,86.318234
-1.887298,14,86.399218
-1.692057,11,86.462574
-2.116663,13,86.536779
-1.775068,14,86.619038
-2.594078,16,86.716705
-0.711441,4,86.751718
-0.58963,4,86.777294
-1.715029,13,86.854603
-2.742053,17,86.952995
-0.769706,5,86.981506
-0.949345,5,87.010141
-1.143316,11,87.075099
-0.276283,3,87.092254
-3.520107,26,87.241245
-1.061711,5,87.269852
-2.099106,12,87.339891
-1.281702,12,87.408803
-1.171942,11,87.472409
-1.435556,11,87.535466
-3.293979,20,87.651083
-2.62123,15,87.736424
-4.120222,20,87.851033
-0.358906,4,87.873771
-1.169171,10,87.932619
-2.880103,17,88.030016
-0.722764,8,88.075857
-3.619275,50,88.36223
-0.664954,4,88.385809
-2.250658,13,88.460355
-3.415304,21,88.580529
-3.198419,19,88.71652
-0.363152,3,88.734523
-3.311333,16,88.826344
-0.657118,4,88.849014
-2.430613,19,88.957076
-0.664336,8,89.004081
-0.362645,3,89.021276
-1.350727,14,89.101193
-0.9457,9,89.34658
-0.538187,4,89.369899
-0.437106,4,89.393598
-0.455913,4,89.41649
-0.425119,3,89.433586
-0.449445,3,89.451009
-1.021324,10,89.509219
-0.667375,4,89.53217
-1.197116,10,89.589636
-1.592261,11,89.653374
-1.030413,11,89.716275
-0.310105,3,89.733378
-3.024982,17,89.830548
-2.224198,14,89.911446
-3.690533,50,90.196357
-0.755292,7,90.236445
-4.708503,50,90.521955
-2.69225,14,90.603556
-0.668662,8,90.649524
-1.422397,12,90.718384
-0.950551,9,90.769626
-2.118584,12,90.840396
-1.472125,13,90.915009
-2.953133,16,91.006115
-1.894119,14,91.087036
-0.756107,7,91.129041
-4.194776,19,91.236979
-1.157553,8,91.282416
-1.245061,10,91.339797
-0.546868,4,91.36428
-5.652974,50,91.671151
-1.255801,15,91.756706
-0.206794,2,91.768119
-1.414538,11,91.833799
-0.675783,5,91.86241
-1.467079,12,91.931175
-1.376977,13,92.005387
-0.891861,10,92.063995
-4.084736,23,92.194705
-5.531844,50,92.480269
-0.877719,5,92.508561
-1.726633,14,92.590535
-1.071123,9,92.641438
-0.836138,5,92.670443
-1.726522,12,92.738507
-3.584936,19,92.848973
-1.010073,11,92.912643
-0.293651,3,92.929762
-2.287137,23,93.061243
-1.906371,13,93.137657
-2.229395,13,93.212001
-0.339623,3,93.229282
