#{"t_start": 1652971006.2165048, "env_id": "TrajectoryGenerationURSim-v0"}
r,l,t,final_status,is_success
-1.324774,163,10244.53274,collision,False
-0.670242,300,10271.59606,max_steps_exceeded,False
-0.804463,300,10299.545231,max_steps_exceeded,False
-2.394516,270,10324.69154,collision,False
-1.371193,183,10347.66061,collision,False
-0.879354,300,10375.775512,max_steps_exceeded,False
1.647893,214,10399.686166,success,True
1.949583,30,10405.082318,success,True
-1.224782,117,10417.047633,collision,False
-1.012687,300,10444.460696,max_steps_exceeded,False
1.917306,40,10454.09042,success,True
-0.672476,300,10478.72714,max_steps_exceeded,False
-1.12657,61,10491.14767,collision,False
-1.100323,51,10499.228978,collision,False
1.913898,82,10509.358369,success,True
1.906903,54,10518.530319,success,True
-0.89498,300,10649.977959,max_steps_exceeded,False
1.927757,84,10661.49304,success,True
-1.701016,216,10681.648408,collision,False
1.903604,50,10692.181815,success,True
1.838726,75,10701.254242,success,True
-0.953708,300,10726.956476,max_steps_exceeded,False
-1.148458,42,10737.602511,collision,False
-0.925743,300,10763.239285,max_steps_exceeded,False
-0.512703,300,10790.637958,max_steps_exceeded,False
-0.950232,300,10817.61233,max_steps_exceeded,False
-1.781514,252,10841.582502,collision,False
-1.171136,300,10872.107125,max_steps_exceeded,False
-1.103253,41,10883.481204,collision,False
-1.084814,41,10890.663783,collision,False
-1.092966,41,10897.428244,collision,False
-1.107935,41,10904.697583,collision,False
-1.157282,43,10911.905926,collision,False
1.953644,34,10918.603345,success,True
1.88748,89,10927.572874,success,True
-1.275983,110,10938.682249,collision,False
-1.074252,300,10965.657881,max_steps_exceeded,False
-0.856192,300,10994.076538,max_steps_exceeded,False
-0.694382,300,11024.978064,max_steps_exceeded,False
1.96068,37,11034.124343,success,True
-1.001217,300,11058.909548,max_steps_exceeded,False
-1.387327,204,11080.839415,collision,False
1.942494,33,11089.847621,success,True
-1.713195,192,11106.48606,collision,False
-0.709741,300,11135.820964,max_steps_exceeded,False
-1.601856,162,11154.134476,collision,False
1.835623,108,11170.140243,success,True
1.996219,6,11174.925589,success,True
-1.688432,220,11191.835452,collision,False
-0.348384,300,11218.646652,max_steps_exceeded,False
-0.508536,300,11243.95599,max_steps_exceeded,False
-1.13143,45,11254.562765,collision,False
1.81411,87,11263.858565,success,True
-1.19444,66,11274.011582,collision,False
-1.488107,255,11295.662062,collision,False
-0.606303,300,11324.389302,max_steps_exceeded,False
1.931781,44,11332.929932,success,True
1.923013,56,11340.365242,success,True
1.967967,21,11346.070435,success,True
-1.091484,33,11351.082322,collision,False
1.900239,46,11358.060609,success,True
-0.768494,300,11383.519272,max_steps_exceeded,False
-0.757756,300,11415.649021,max_steps_exceeded,False
1.713584,217,11441.885629,success,True
-0.568473,300,11468.446446,max_steps_exceeded,False
1.903702,45,11478.005107,success,True
-1.683364,204,11495.788975,collision,False
-0.872651,300,11523.730092,max_steps_exceeded,False
-1.129066,41,11534.936258,collision,False
-1.122866,34,11540.59804,collision,False
-1.41634,300,11564.682968,max_steps_exceeded,False
-1.216688,82,11577.362779,collision,False
1.766838,90,11589.107308,success,True
-0.547838,300,11614.4305,max_steps_exceeded,False
-1.476239,300,11638.63748,max_steps_exceeded,False
-0.495062,300,11668.563405,max_steps_exceeded,False
-1.116872,300,11894.717422,max_steps_exceeded,False
-1.245582,300,11926.575134,max_steps_exceeded,False
-1.76092,144,11944.148469,collision,False
-0.598489,300,11971.610532,max_steps_exceeded,False
-1.266569,300,12000.180422,max_steps_exceeded,False
-0.503616,300,12028.683805,max_steps_exceeded,False
-1.081781,40,12038.312189,collision,False
-0.49568,300,12063.597349,max_steps_exceeded,False
-1.312084,80,12073.355538,collision,False
-0.708564,300,12097.611095,max_steps_exceeded,False
-1.152172,300,12129.955987,max_steps_exceeded,False
-1.080647,300,12157.771553,max_steps_exceeded,False
-1.150484,69,12173.825161,collision,False
-1.315987,97,12184.401797,collision,False
-0.764645,300,12209.833486,max_steps_exceeded,False
1.645638,147,12231.578282,success,True
-1.350913,300,12257.637818,max_steps_exceeded,False
1.814917,128,12276.703929,success,True
-0.809048,300,12302.094992,max_steps_exceeded,False
-1.133692,64,12315.683821,collision,False
-0.597988,300,12339.945148,max_steps_exceeded,False
-2.073641,276,12367.45865,collision,False
-0.434752,300,12396.988585,max_steps_exceeded,False
-1.360984,300,12421.48913,max_steps_exceeded,False
