#{"t_start": 1652884494.4309957, "env_id": "TrajectoryGenerationURSim-v0"}
r,l,t,final_status,is_success
-0.535827,300,11649.881779,"max_steps_exceeded",False
1.754997,71,11663.514756,"success",True
-0.632201,300,11685.411306,"max_steps_exceeded",False
1.838325,60,11698.459902,"success",True
1.971267,22,11704.605545,"success",True
-0.574078,300,11723.948005,"max_steps_exceeded",False
-0.753598,300,11747.810196,"max_steps_exceeded",False
-0.761142,300,11772.844906,"max_steps_exceeded",False
1.933934,35,11783.791434,"success",True
-1.235495,76,11791.676837,"collision",False
-0.444879,300,11811.620363,"max_steps_exceeded",False
1.922878,39,11820.76914,"success",True
-1.614303,300,11840.981042,"max_steps_exceeded",False
-0.669134,300,11866.193639,"max_steps_exceeded",False
-1.159507,83,11879.572369,"collision",False
-1.197968,300,11901.427348,"max_steps_exceeded",False
1.867374,54,11916.887245,"success",True
1.966481,44,11924.03634,"success",True
-1.445552,300,11944.221241,"max_steps_exceeded",False
1.87805,51,11955.427128,"success",True
-0.43877,300,11976.145808,"max_steps_exceeded",False
1.984407,20,11985.013866,"success",True
1.893309,47,11990.310424,"success",True
1.901427,43,11997.4538,"success",True
-0.452545,300,12018.231134,"max_steps_exceeded",False
-0.749873,300,12042.893575,"max_steps_exceeded",False
1.784068,151,12059.584642,"success",True
1.931768,40,12070.360912,"success",True
-1.437896,300,12090.630097,"max_steps_exceeded",False
-1.424869,300,12115.344875,"max_steps_exceeded",False
-0.64894,300,12141.812861,"max_steps_exceeded",False
1.901121,87,12153.624816,"success",True
-1.119708,300,12177.061221,"max_steps_exceeded",False
-0.619101,300,12202.754685,"max_steps_exceeded",False
-1.008745,300,12226.722364,"max_steps_exceeded",False
1.750678,87,12239.831926,"success",True
-1.18074,73,12250.364053,"collision",False
1.873098,52,12258.606922,"success",True
-0.487454,300,12279.703823,"max_steps_exceeded",False
-0.803849,300,12305.730994,"max_steps_exceeded",False
-0.763969,300,12329.440768,"max_steps_exceeded",False
1.805967,67,12342.895438,"success",True
1.756575,118,12354.662914,"success",True
1.892823,48,12363.488261,"success",True
-1.391674,163,12376.8296,"collision",False
-0.68434,300,12399.547989,"max_steps_exceeded",False
1.827593,72,12497.654992,"success",True
-0.858068,300,12520.351593,"max_steps_exceeded",False
-0.648588,300,12545.832549,"max_steps_exceeded",False
1.86132,53,12557.994281,"success",True
-1.065505,300,12579.276073,"max_steps_exceeded",False
1.657558,117,12595.419515,"success",True
1.912456,41,12603.676786,"success",True
1.891787,50,12610.537629,"success",True
-0.69117,300,12630.927604,"max_steps_exceeded",False
-1.14579,54,12643.098513,"collision",False
1.854906,56,12651.614798,"success",True
1.506702,212,12667.661426,"success",True
1.903269,76,12681.854214,"success",True
1.994664,7,12687.662978,"success",True
1.959716,28,12690.799256,"success",True
-1.042763,300,12710.668064,"max_steps_exceeded",False
1.848112,90,12723.57308,"success",True
