#{"t_start": 1655903818.3287206, "env_id": "DobotTrajectory-v0"}
r,l,t,final_status,is_success
-4.881938,50,2355.831441,success,1.0
-3.610463,50,2356.125282,success,1.0
-1.719668,50,2356.410168,success,1.0
-1.765633,50,2356.70288,success,1.0
-3.403595,50,2356.995592,success,1.0
-3.106527,50,2357.292051,success,1.0
-2.855462,50,2357.593063,success,1.0
-2.658658,50,2357.883574,success,1.0
-2.749113,50,2358.208411,success,1.0
-1.913734,50,2358.500698,success,1.0
-1.512984,50,2358.82479,success,1.0
-1.042855,50,2359.118831,success,1.0
-1.434241,50,2359.431992,success,1.0
-3.430641,50,2359.724838,success,1.0
-1.380092,50,2360.063879,success,1.0
-2.095514,50,2360.393053,success,1.0
-1.1975,50,2360.70916,success,1.0
-4.340826,50,2361.002232,success,1.0
-3.611514,50,2361.294382,success,1.0
-3.734887,50,2361.630999,success,1.0
-2.506314,50,2361.923715,success,1.0
-1.857953,50,2362.23407,success,1.0
-1.462334,50,2362.55005,success,1.0
-1.537359,50,2362.845401,success,1.0
-3.232458,50,2363.138106,success,1.0
-0.815129,50,2363.447976,success,1.0
-1.136982,50,2363.741443,success,1.0
-1.099722,50,2364.034965,success,1.0
-1.251734,50,2364.346899,success,1.0
-4.042859,50,2364.70204,success,1.0
-2.682198,50,2365.004423,success,1.0
-3.834129,50,2365.295141,success,1.0
-1.139491,50,2365.584675,success,1.0
-4.867132,50,2365.876061,success,1.0
-2.813643,50,2366.170765,success,1.0
-1.35679,50,2366.491998,success,1.0
-3.013183,50,2366.808534,success,1.0
-3.376959,50,2367.122961,success,0.0
-2.931419,50,2367.476999,success,1.0
-1.641058,50,2367.772204,success,1.0
-3.427498,50,2368.081151,success,1.0
-3.800439,50,2368.4211,success,1.0
-3.491092,50,2368.710029,success,1.0
-2.509301,50,2369.004386,success,1.0
-2.591946,50,2369.322272,success,1.0
-1.132669,50,2369.642803,success,1.0
-1.355745,50,2369.958673,success,1.0
-1.032541,50,2370.250972,success,1.0
-1.520032,50,2370.543041,success,1.0
-1.306762,50,2370.832776,success,1.0
-4.268433,50,2371.125981,success,1.0
-3.686787,50,2371.45334,success,1.0
-2.512803,50,2371.775592,success,1.0
-2.544182,50,2372.089312,success,1.0
-2.462629,50,2372.41454,success,1.0
-2.505104,50,2372.722457,success,1.0
-1.094905,50,2373.033265,success,1.0
-1.593265,50,2373.346149,success,1.0
-2.315318,50,2373.638893,success,1.0
-2.512733,50,2373.931564,success,1.0
-2.683949,50,2374.2477,success,1.0
-4.072192,50,2374.538836,success,1.0
-4.596424,50,2374.831059,success,1.0
-2.860169,50,2375.121634,success,1.0
-4.738354,50,2375.434873,success,1.0
-4.039904,50,2375.755323,success,1.0
-3.045513,50,2376.046737,success,1.0
-3.385193,50,2376.337664,success,1.0
-2.631018,50,2376.631375,success,1.0
-3.972531,50,2376.951089,success,1.0
-2.254291,50,2377.271033,success,1.0
-3.649367,50,2377.586959,success,0.0
-2.084406,50,2377.896288,success,1.0
-3.218515,50,2378.190657,success,1.0
-4.095247,50,2378.539132,success,1.0
-2.021881,50,2378.83583,success,1.0
-4.873244,50,2379.144077,success,0.0
-1.600864,50,2379.45523,success,1.0
-1.618387,50,2379.748923,success,1.0
-1.144037,50,2380.06277,success,1.0
-1.774664,50,2380.351613,success,1.0
-1.319176,50,2380.644782,success,1.0
-1.499536,50,2380.964535,success,1.0
-2.225111,50,2381.280003,success,1.0
-2.03961,50,2381.5737,success,1.0
-2.445889,50,2381.91891,success,1.0
-2.373737,50,2382.217031,success,1.0
-5.031431,50,2382.556807,success,0.0
-3.137045,50,2382.851204,success,1.0
-2.875099,50,2383.145121,success,1.0
-1.058613,50,2383.472367,success,1.0
-1.657825,50,2383.785842,success,1.0
-1.348353,50,2384.08059,success,1.0
-1.71448,50,2384.391375,success,1.0
-1.324231,50,2384.712846,success,1.0
-4.411265,50,2385.006154,success,1.0
-1.053627,50,2385.375449,success,1.0
-2.730493,50,2385.671015,success,1.0
-3.936181,50,2385.964352,success,1.0
-1.142239,50,2386.25851,success,1.0
-1.096382,50,2386.579864,success,1.0
-1.45345,50,2386.875389,success,1.0
-3.420622,50,2387.170836,success,1.0
-3.294385,50,2387.463429,success,1.0
-1.299554,50,2387.79983,success,1.0
-1.82915,50,2388.120616,success,1.0
-1.809047,50,2388.418497,success,1.0
-2.828045,50,2388.711819,success,1.0
-4.213371,50,2388.990502,success,1.0
-5.427532,50,2389.322283,success,0.0
-1.238229,50,2389.617609,success,1.0
-1.516171,50,2389.936473,success,1.0
-4.668786,50,2390.229259,success,1.0
-2.367352,50,2390.507143,success,1.0
-2.031578,50,2390.799728,success,1.0
-5.158608,50,2391.115905,success,0.0
-4.828744,50,2391.41053,success,1.0
-2.496482,50,2391.705085,success,1.0
-1.856359,50,2392.000347,success,1.0
-2.535324,50,2392.296389,success,1.0
-1.211847,50,2392.591881,success,1.0
-2.104592,50,2392.907535,success,1.0
-1.631027,50,2393.200609,success,1.0
-1.771497,50,2393.520422,success,1.0
-2.139376,50,2393.859231,success,1.0
-4.964003,50,2394.197372,success,0.0
-1.066646,50,2394.505743,success,1.0
-2.90536,50,2394.826411,success,1.0
-1.423213,50,2395.146498,success,1.0
-1.52362,50,2395.44402,success,1.0
-1.060617,50,2395.737964,success,1.0
-1.02742,50,2396.040923,success,1.0
-2.899136,50,2396.338937,success,1.0
-2.698283,50,2396.632626,success,1.0
-2.967218,50,2396.927006,success,1.0
-2.904974,50,2397.222806,success,1.0
-1.314064,50,2397.538276,success,1.0
-2.949186,50,2397.851707,success,1.0
-3.341321,50,2398.158649,success,1.0
-1.716039,50,2398.467776,success,1.0
-4.679534,50,2398.762519,success,1.0
-3.847775,50,2399.082769,success,1.0
-1.388088,50,2399.379486,success,1.0
-2.47303,50,2399.673236,success,1.0
-2.172252,50,2399.974906,success,1.0
-4.670641,50,2400.266076,success,1.0
-3.474521,50,2400.5591,success,0.0
-1.70069,50,2400.853866,success,1.0
-2.731361,50,2401.149796,success,1.0
-2.166026,50,2401.441288,success,1.0
-1.289259,50,2401.752898,success,1.0
-1.910309,50,2402.050835,success,1.0
-2.682219,50,2402.345931,success,1.0
-2.09574,50,2402.656613,success,1.0
-4.686943,50,2402.95351,success,1.0
-1.236812,50,2403.246861,success,1.0
-5.315576,50,2404.018993,success,0.0
-1.276945,50,2404.308386,success,1.0
-1.687295,50,2404.625188,success,1.0
-6.120025,50,2404.918639,success,0.0
-1.031619,50,2405.214809,success,1.0
-3.583752,50,2405.538131,success,1.0
-2.198264,50,2405.855043,success,1.0
-3.228517,50,2406.148997,success,1.0
-2.859233,50,2406.44205,success,1.0
-1.306687,50,2406.759235,success,1.0
-2.679319,50,2407.050357,success,1.0
-4.612423,50,2407.340087,success,1.0
-1.692244,50,2407.629833,success,1.0
-2.444866,50,2407.923433,success,1.0
-5.55639,50,2408.244382,success,0.0
-2.023074,50,2408.535272,success,1.0
-1.831049,50,2408.827716,success,1.0
-1.876314,50,2409.119246,success,1.0
-1.106416,50,2409.411456,success,1.0
-2.870452,50,2409.709407,success,0.0
-1.073683,50,2410.002239,success,1.0
-3.697346,50,2410.303826,success,1.0
-2.535964,50,2410.601215,success,1.0
-2.055248,50,2410.895296,success,1.0
-0.943293,50,2411.188116,success,1.0
-1.793238,50,2411.500607,success,1.0
-1.409283,50,2411.796458,success,1.0
-3.046667,50,2412.087411,success,1.0
-3.39819,50,2412.381331,success,1.0
-2.026142,50,2412.675649,success,1.0
-1.028307,50,2412.96864,success,1.0
-4.244876,50,2413.2649,success,0.0
-1.394277,50,2413.515788,success,1.0
-2.436736,50,2413.732518,success,1.0
-2.129795,50,2413.950067,success,1.0
-2.951253,50,2414.165296,success,1.0
-5.529393,50,2414.390901,success,0.0
-1.465178,50,2414.711141,success,1.0
-2.562359,50,2415.001662,success,1.0
-1.202731,50,2415.29351,success,1.0
-1.645389,50,2415.613303,success,1.0
-1.251581,50,2415.905923,success,1.0
-2.376023,50,2416.223479,success,1.0
-3.08018,50,2416.518651,success,1.0
-1.97144,50,2416.835468,success,1.0
-4.010854,50,2417.132089,success,1.0
-1.209942,50,2417.448676,success,1.0
-0.993034,50,2417.741144,success,1.0
-2.292333,50,2418.034753,success,1.0
-2.274241,50,2418.404113,success,1.0
-2.754921,50,2418.719615,success,1.0
-3.4566,50,2419.014584,success,0.0
-3.912199,50,2419.30628,success,1.0
-1.340905,50,2419.608894,success,1.0
-1.383214,50,2419.901021,success,1.0
-2.664991,50,2420.218162,success,0.0
-3.668105,50,2420.511817,success,1.0
-1.609077,50,2420.825994,success,1.0
-1.103292,50,2421.1446,success,1.0
-1.856023,50,2421.436355,success,1.0
-1.950332,50,2421.735098,success,1.0
-3.172265,50,2422.026814,success,1.0
-3.710698,50,2422.340446,success,1.0
-2.749971,50,2422.654987,success,1.0
-1.791416,50,2422.951666,success,1.0
-1.988109,50,2423.242525,success,1.0
-1.41154,50,2423.534182,success,1.0
-3.407873,50,2423.824674,success,0.0
-2.243985,50,2424.147315,success,1.0
-3.132824,50,2424.443776,success,1.0
-1.834834,50,2424.736855,success,1.0
-2.589568,50,2425.027647,success,1.0
-3.371037,50,2425.323401,success,1.0
-1.495371,50,2425.638281,success,1.0
-0.874445,50,2425.930912,success,1.0
-1.832072,50,2426.246707,success,1.0
-4.027117,50,2426.543938,success,1.0
-4.551741,50,2426.836437,success,1.0
-1.702702,50,2427.167571,success,1.0
-2.323014,50,2427.457155,success,1.0
-2.043112,50,2427.77113,success,1.0
-2.101767,50,2428.083341,success,1.0
-1.769866,50,2428.405226,success,1.0
-1.044105,50,2428.723245,success,1.0
-1.994833,50,2429.012237,success,1.0
-3.506666,50,2429.30355,success,0.0
-1.172761,50,2429.593313,success,1.0
-2.846823,50,2429.91382,success,1.0
-4.036022,50,2430.226698,success,1.0
-1.364409,50,2430.519639,success,1.0
-1.434618,50,2430.835251,success,1.0
-3.991497,50,2431.129897,success,1.0
-3.160984,50,2431.448249,success,1.0
-1.797226,50,2431.740719,success,1.0
-1.015972,50,2432.034215,success,1.0
-3.365354,50,2432.349221,success,1.0
-1.245822,50,2432.604536,success,1.0
-1.397549,50,2432.898408,success,1.0
-1.242053,50,2433.193276,success,1.0
-1.517224,50,2433.490683,success,1.0
-1.705596,50,2433.812164,success,1.0
-3.593562,50,2434.110922,success,1.0
-1.838063,50,2434.407092,success,1.0
-1.548696,50,2434.734581,success,1.0
-4.983327,50,2435.02808,success,1.0
-2.57933,50,2435.315409,success,1.0
-2.523038,50,2435.608991,success,1.0
-2.961293,50,2435.929324,success,1.0
-2.085262,50,2436.220733,success,1.0
-1.228942,50,2436.509509,success,1.0
-2.062111,50,2436.800376,success,1.0
-1.117609,50,2437.090647,success,1.0
-1.411805,50,2437.399562,success,1.0
-0.91646,50,2437.710012,success,1.0
-3.892831,50,2438.006724,success,1.0
-1.370856,50,2438.300705,success,1.0
-5.380207,50,2438.627449,success,0.0
-1.869945,50,2438.920315,success,1.0
-2.380955,50,2439.215109,success,1.0
-3.888188,50,2439.542744,success,1.0
-4.323124,50,2439.839993,success,1.0
-4.252805,50,2440.154899,success,1.0
-1.230669,50,2440.44704,success,1.0
-1.816615,50,2440.759245,success,1.0
-3.22895,50,2441.080551,success,0.0
-3.654053,50,2441.376582,success,1.0
-2.000039,50,2441.669183,success,1.0
-0.909298,50,2441.978691,success,1.0
-1.938232,50,2442.274833,success,1.0
-1.241119,50,2442.569834,success,1.0
-3.410031,50,2442.876634,success,1.0
-3.010311,50,2443.173672,success,1.0
-2.554424,50,2443.466614,success,1.0
-3.468826,50,2443.782698,success,0.0
-1.133386,50,2444.092298,success,1.0
-2.21688,50,2444.387712,success,1.0
-1.165424,50,2444.680561,success,1.0
-3.70454,50,2444.972586,success,1.0
-3.893693,50,2445.263855,success,1.0
-4.228486,50,2445.558144,success,1.0
-1.675232,50,2445.877985,success,1.0
-1.788833,50,2446.213008,success,1.0
-3.074352,50,2446.529881,success,1.0
-1.709821,50,2446.825699,success,1.0
-4.432947,50,2447.124288,success,1.0
-1.704636,50,2447.431436,success,1.0
-1.585315,50,2447.720647,success,1.0
-2.376225,50,2448.078049,success,1.0
-2.962068,50,2448.386518,success,1.0
-3.023567,50,2448.70317,success,0.0
-1.684727,50,2449.001538,success,1.0
-1.583931,50,2449.320017,success,1.0
-3.665929,50,2449.631781,success,1.0
-1.180933,50,2449.930004,success,1.0
-3.869555,50,2450.247263,success,1.0
-2.867687,50,2450.563307,success,1.0
-5.314867,50,2450.868596,success,0.0
-5.077238,50,2451.168488,success,1.0
-2.073448,50,2451.516178,success,1.0
-2.761702,50,2451.822822,success,1.0
-1.873397,50,2452.143035,success,1.0
-3.60724,50,2452.455881,success,1.0
-3.893668,50,2452.772696,success,0.0
-2.697884,50,2453.08409,success,1.0
-1.475819,50,2453.376474,success,1.0
-1.596111,50,2453.672574,success,1.0
-1.635975,50,2453.966131,success,1.0
-1.819245,50,2454.257647,success,1.0
-5.326052,50,2454.586014,success,1.0
-4.052547,50,2454.92741,success,1.0
-1.853522,50,2455.219689,success,1.0
-5.250889,50,2455.531991,success,0.0
-1.446942,50,2455.823206,success,1.0
-1.068987,50,2456.11317,success,1.0
-1.262803,50,2456.402398,success,1.0
-2.07289,50,2456.712812,success,1.0
-3.446157,50,2457.030161,success,1.0
-2.207081,50,2457.365895,success,1.0
-1.542955,50,2457.657854,success,1.0
-4.837244,50,2457.950694,success,1.0
-1.502247,50,2458.245953,success,1.0
-2.03518,50,2458.54223,success,1.0
-3.557641,50,2458.838485,success,1.0
-2.342885,50,2459.15699,success,1.0
-2.243595,50,2459.468768,success,1.0
-1.623349,50,2459.764658,success,1.0
-2.427599,50,2460.056865,success,1.0
-1.928593,50,2460.347472,success,1.0
-2.468408,50,2460.639765,success,1.0
-2.201299,50,2460.956704,success,1.0
-1.991792,50,2461.252535,success,1.0
-1.334567,50,2461.590327,success,1.0
-1.856565,50,2461.907583,success,1.0
-2.663741,50,2462.202394,success,1.0
-1.261976,50,2462.495555,success,1.0
-1.344203,50,2462.811486,success,1.0
-2.395519,50,2463.131039,success,1.0
-2.732102,50,2463.459612,success,1.0
-1.414439,50,2463.7555,success,1.0
-2.473112,50,2464.073152,success,1.0
-2.357815,50,2464.865939,success,1.0
-0.970324,50,2465.201245,success,1.0
-2.474029,50,2465.497848,success,1.0
-4.011713,50,2465.788479,success,1.0
-2.368703,50,2466.103435,success,1.0
-3.500642,50,2466.415982,success,1.0
-2.076667,50,2466.70996,success,1.0
-2.38728,50,2467.000095,success,1.0
-4.895992,50,2467.256288,success,0.0
-3.967255,50,2467.567138,success,1.0
-1.657791,50,2467.858308,success,1.0
-5.433996,50,2468.183519,success,0.0
-2.065231,50,2468.496247,success,1.0
-1.269854,50,2468.789278,success,1.0
-1.427865,50,2469.078959,success,1.0
-1.292444,50,2469.402477,success,1.0
-2.624014,50,2469.722524,success,1.0
-5.218603,50,2470.045872,success,1.0
-1.192545,50,2470.365285,success,1.0
-2.937005,50,2470.721625,success,1.0
-1.545825,50,2471.045873,success,1.0
-1.5294,50,2471.363583,success,1.0
-1.531014,50,2471.65886,success,1.0
-4.808984,50,2471.952596,success,1.0
-3.937735,50,2472.250441,success,1.0
-3.047984,50,2472.543339,success,1.0
-1.47389,50,2472.834922,success,1.0
-3.338764,50,2473.125556,success,1.0
-1.631078,50,2473.434523,success,1.0
-1.592242,50,2473.728331,success,1.0
-1.531442,50,2473.968127,success,1.0
-2.431254,50,2474.259259,success,1.0
-3.69989,50,2474.551294,success,1.0
-3.889496,50,2474.848447,success,1.0
-1.523888,50,2475.142732,success,1.0
-1.484658,50,2475.433063,success,1.0
-2.769655,50,2475.732571,success,1.0
-1.661872,50,2476.062897,success,1.0
-1.345709,50,2476.378913,success,1.0
-1.679498,50,2476.676361,success,1.0
-1.293718,50,2476.966989,success,1.0
-1.67788,50,2477.279837,success,1.0
-2.703992,50,2477.617512,success,1.0
-1.213517,50,2477.911761,success,1.0
-1.199997,50,2478.200753,success,1.0
-4.436917,50,2478.494469,success,1.0
-1.361211,50,2478.809358,success,1.0
-3.049573,50,2479.104404,success,1.0
-1.753284,50,2479.405787,success,1.0
-1.763672,50,2479.698393,success,1.0
-2.236597,50,2479.98949,success,1.0
-1.304458,50,2480.278685,success,1.0
-1.447975,50,2480.571868,success,1.0
-3.597871,50,2480.865236,success,1.0
-1.887428,50,2481.162625,success,1.0
-3.157742,50,2481.455425,success,1.0
-3.345892,50,2481.749828,success,1.0
-1.973528,50,2482.061101,success,1.0
-2.789221,50,2482.382048,success,1.0
-1.692359,50,2482.679389,success,1.0
-1.774242,50,2482.972432,success,1.0
-3.166592,50,2483.27092,success,1.0
-3.839199,50,2483.565098,success,0.0
-1.009937,50,2483.903507,success,1.0
-3.862104,50,2484.194708,success,1.0
-2.716708,50,2484.485646,success,0.0
-3.199436,50,2484.793601,success,1.0
-2.352477,50,2485.086879,success,1.0
-1.238911,50,2485.377832,success,1.0
-2.550132,50,2485.668971,success,1.0
-2.89446,50,2485.986207,success,1.0
-2.809509,50,2486.294832,success,1.0
-3.950495,50,2486.618325,success,1.0
-1.606116,50,2486.907566,success,1.0
-3.144274,50,2487.219585,success,1.0
-1.544148,50,2487.552835,success,1.0
-1.615827,50,2487.89432,success,1.0
-2.079874,50,2488.188482,success,1.0
-2.181491,50,2488.494156,success,1.0
-3.103901,50,2488.785637,success,1.0
-2.835091,50,2489.081223,success,1.0
-3.842254,50,2489.372563,success,1.0
-1.217734,50,2489.663943,success,1.0
-2.478882,50,2489.957445,success,1.0
-2.369333,50,2490.254862,success,1.0
-4.955411,50,2490.586155,success,0.0
-1.406655,50,2490.919173,success,1.0
-2.697711,50,2491.212351,success,1.0
-1.383793,50,2491.536988,success,1.0
-1.354061,50,2491.853447,success,1.0
-2.896636,50,2492.14699,success,1.0
-1.361033,50,2492.445,success,1.0
-3.103969,50,2492.751414,success,1.0
-1.982962,50,2493.046103,success,1.0
-2.803127,50,2493.351575,success,1.0
-1.044106,50,2493.647634,success,1.0
-2.172328,50,2493.985312,success,1.0
-1.137124,50,2494.28389,success,1.0
-3.45911,50,2494.577432,success,0.0
-1.312475,50,2494.895505,success,1.0
-2.751771,50,2495.190391,success,1.0
-2.440916,50,2495.504609,success,1.0
-2.078121,50,2495.797681,success,1.0
-0.895446,50,2496.090527,success,1.0
-4.770957,50,2496.390207,success,1.0
-1.343039,50,2496.708343,success,1.0
-2.6458,50,2497.054425,success,1.0
-3.574299,50,2497.367757,success,1.0
-2.934025,50,2497.684058,success,1.0
-1.202866,50,2497.977962,success,1.0
-4.527737,50,2498.268937,success,0.0
-2.764147,50,2498.587235,success,1.0
-1.144687,50,2498.9163,success,1.0
-1.371678,50,2499.22688,success,1.0
-5.202949,50,2499.522456,success,1.0
-1.239884,50,2499.81297,success,1.0
-3.543073,50,2500.104361,success,1.0
-3.303648,50,2500.396593,success,1.0
-1.631653,50,2500.697648,success,1.0
-2.48951,50,2500.987108,success,1.0
-1.6938,50,2501.279037,success,1.0
-1.127385,50,2501.570828,success,1.0
-2.095412,50,2501.860876,success,1.0
-1.385411,50,2502.151066,success,1.0
-1.079328,50,2502.440677,success,1.0
-1.210125,50,2502.758649,success,1.0
-4.07079,50,2503.052909,success,1.0
-5.424057,50,2503.347464,success,1.0
-4.901059,50,2503.691811,success,1.0
-2.177596,50,2504.00134,success,1.0
-2.909075,50,2504.296982,success,1.0
-0.933376,50,2504.591038,success,1.0
-3.403322,50,2504.881844,success,1.0
-5.013713,50,2505.173103,success,1.0
-1.064741,50,2505.488392,success,1.0
-2.150346,50,2505.784396,success,1.0
-1.540816,50,2506.077962,success,1.0
-1.647866,50,2506.36988,success,1.0
-3.069467,50,2506.691458,success,1.0
-1.570895,50,2507.014116,success,1.0
-1.12984,50,2507.332613,success,1.0
-1.395879,50,2507.647877,success,1.0
-3.804539,50,2507.944516,success,1.0
-1.885824,50,2508.258713,success,1.0
-3.118438,50,2508.556221,success,1.0
-1.200707,50,2508.845515,success,1.0
-3.882305,50,2509.167682,success,1.0
-3.569453,50,2509.508009,success,1.0
-1.845826,50,2509.798108,success,1.0
-1.02003,50,2510.090383,success,1.0
-1.471313,50,2510.404001,success,1.0
-1.167679,50,2510.698566,success,1.0
-2.734484,50,2511.047436,success,1.0
-1.129819,50,2511.356492,success,1.0
-2.312005,50,2511.646755,success,1.0
-1.845125,50,2511.940362,success,1.0
-1.215933,50,2512.238367,success,1.0
-1.01642,50,2512.530564,success,1.0
-1.310369,50,2512.822628,success,1.0
-3.289548,50,2513.114722,success,1.0
-4.041554,50,2513.41061,success,1.0
-1.571306,50,2513.739569,success,1.0
-2.582969,50,2514.033611,success,1.0
-2.189749,50,2514.327296,success,1.0
-2.587118,50,2514.64812,success,0.0
-1.112866,50,2514.96393,success,1.0
-1.725758,50,2515.260831,success,1.0
-3.589938,50,2515.551747,success,0.0
-3.486176,50,2515.846861,success,1.0
-5.939966,50,2516.164351,success,0.0
-3.208815,50,2516.456981,success,0.0
-1.951205,50,2516.774766,success,1.0
-1.569263,50,2517.090772,success,1.0
-2.947785,50,2517.388027,success,1.0
-1.771301,50,2517.702007,success,1.0
-3.370081,50,2517.996565,success,0.0
-2.533222,50,2518.289156,success,1.0
-2.978896,50,2518.581086,success,1.0
-2.505208,50,2518.874589,success,1.0
-1.425925,50,2519.187336,success,1.0
-3.612536,50,2519.509597,success,1.0
-4.32763,50,2519.826256,success,1.0
-1.45167,50,2520.116483,success,1.0
-1.057142,50,2520.407329,success,1.0
-2.024253,50,2520.719416,success,1.0
-5.559468,50,2521.013113,success,1.0
-2.679353,50,2521.301933,success,1.0
-1.958628,50,2521.593576,success,1.0
-1.470357,50,2521.884854,success,1.0
-3.005903,50,2522.177989,success,1.0
-1.248469,50,2522.469595,success,1.0
-1.90947,50,2522.791472,success,1.0
-1.178581,50,2523.110985,success,1.0
-1.291403,50,2523.423982,success,1.0
-2.78439,50,2523.769845,success,1.0
-2.115864,50,2524.0539,success,1.0
-1.140471,50,2524.34668,success,1.0
-3.50754,50,2524.659642,success,1.0
-1.098696,50,2525.001554,success,1.0
-1.267355,50,2525.324464,success,1.0
-1.214542,50,2526.134667,success,1.0
-1.738249,50,2526.462151,success,1.0
-2.242947,50,2526.750063,success,1.0
-1.860209,50,2527.041011,success,1.0
-2.116422,50,2527.329772,success,1.0
-2.252899,50,2527.660212,success,1.0
-1.311848,50,2527.971124,success,1.0
-5.616982,50,2528.26652,success,0.0
-5.535122,50,2528.56158,success,1.0
-3.757533,50,2528.854236,success,1.0
-2.699089,50,2529.151766,success,1.0
-4.918308,50,2529.450828,success,1.0
-3.827561,50,2529.743806,success,1.0
-1.759132,50,2530.034818,success,1.0
-1.343032,50,2530.335621,success,1.0
-1.022267,50,2530.642248,success,1.0
-0.998457,50,2530.934929,success,1.0
-4.221939,50,2531.228509,success,1.0
-3.281201,50,2531.544469,success,1.0
-2.323827,50,2531.84017,success,1.0
-5.046784,50,2532.130503,success,1.0
-2.951675,50,2532.423225,success,1.0
-1.5291,50,2532.717219,success,1.0
-1.331441,50,2533.028288,success,1.0
-4.445024,50,2533.319396,success,1.0
-3.352767,50,2533.611809,success,1.0
-3.172255,50,2533.90802,success,0.0
-1.565318,50,2534.199984,success,1.0
-4.440704,50,2534.491471,success,1.0
-1.663981,50,2534.783721,success,1.0
-1.412981,50,2535.094648,success,1.0
-3.807117,50,2535.415769,success,1.0
-3.98315,50,2535.713719,success,1.0
-1.173165,50,2536.004116,success,1.0
-1.448727,50,2536.318249,success,1.0
-3.257094,50,2536.611157,success,1.0
-3.388423,50,2536.932569,success,1.0
-2.643396,50,2537.251171,success,1.0
-1.581448,50,2537.540102,success,1.0
-1.958971,50,2537.865529,success,1.0
-1.247986,50,2538.160193,success,1.0
-1.322383,50,2538.493366,success,1.0
-1.590479,50,2538.815888,success,1.0
-2.258307,50,2539.134341,success,1.0
-4.142071,50,2539.450205,success,1.0
-1.402101,50,2539.764956,success,1.0
-4.052608,50,2540.060023,success,1.0
-2.817515,50,2540.353531,success,1.0
-1.786253,50,2540.676494,success,1.0
-1.31168,50,2540.968252,success,1.0
-4.524523,50,2541.277811,success,1.0
-1.151111,50,2541.599739,success,1.0
-2.435896,50,2541.926756,success,1.0
-2.126236,50,2542.253098,success,1.0
-2.730257,50,2542.543678,success,1.0
-2.844985,50,2542.838192,success,1.0
-1.704027,50,2543.133548,success,1.0
-1.224897,50,2543.42658,success,1.0
-2.207281,50,2543.716082,success,1.0
-4.527738,50,2544.010174,success,1.0
-2.119853,50,2544.305931,success,1.0
-2.525886,50,2544.653571,success,1.0
-2.61353,50,2544.951295,success,1.0
-1.964487,50,2545.269763,success,1.0
-1.258825,50,2545.594599,success,1.0
-3.428602,50,2545.928585,success,1.0
-1.273444,50,2546.223052,success,1.0
-2.247307,50,2546.513758,success,1.0
-3.122529,50,2546.808374,success,0.0
-3.242452,50,2547.146662,success,1.0
-4.465181,50,2547.469471,success,1.0
-1.801662,50,2547.802118,success,1.0
-3.345719,50,2548.100708,success,1.0
-1.338427,50,2548.395208,success,1.0
-1.124818,50,2548.687689,success,1.0
-2.348558,50,2548.980745,success,1.0
-1.273598,50,2549.298586,success,1.0
-4.634641,50,2549.594463,success,1.0
-3.038428,50,2549.88901,success,1.0
-1.264366,50,2550.178437,success,1.0
-2.711498,50,2550.490796,success,1.0
-3.707235,50,2550.781858,success,1.0
-3.195361,50,2551.072728,success,1.0
-1.748997,50,2551.379709,success,1.0
-1.040234,50,2551.675612,success,1.0
-3.561032,50,2552.00898,success,1.0
-2.278583,50,2552.360632,success,1.0
-3.835654,50,2552.675359,success,0.0
-1.546521,50,2552.968402,success,1.0
-2.934236,50,2553.279542,success,1.0
-5.180998,50,2553.571403,success,1.0
-0.978498,50,2553.883762,success,1.0
-3.067066,50,2554.175087,success,1.0
-2.119946,50,2554.462966,success,1.0
-2.696351,50,2554.769062,success,1.0
-1.493352,50,2555.062494,success,1.0
-1.974078,50,2555.353388,success,1.0
-1.400614,50,2555.651737,success,1.0
-2.358566,50,2555.962142,success,1.0
-1.541054,50,2556.256006,success,1.0
-1.716527,50,2556.550082,success,1.0
-3.124349,50,2556.843688,success,0.0
-1.98559,50,2557.137501,success,1.0
-1.435235,50,2557.456935,success,1.0
-0.960062,50,2557.747501,success,1.0
-3.929994,50,2558.040473,success,1.0
-2.052044,50,2558.339352,success,1.0
-2.738149,50,2558.629648,success,1.0
-1.981562,50,2558.935941,success,1.0
-3.700653,50,2559.234102,success,1.0
-5.314165,50,2559.550149,success,1.0
-1.007948,50,2559.844264,success,1.0
-1.465773,50,2560.136932,success,1.0
-2.754701,50,2560.447085,success,1.0
-1.761652,50,2560.740732,success,1.0
-2.075959,50,2561.07352,success,1.0
-2.70126,50,2561.368973,success,1.0
-1.948734,50,2561.660611,success,1.0
-2.043267,50,2561.954044,success,1.0
-1.066299,50,2562.245581,success,1.0
-1.759144,50,2562.535961,success,1.0
-1.669462,50,2562.840081,success,1.0
-1.846827,50,2563.133658,success,1.0
-1.040636,50,2563.428065,success,1.0
-2.03527,50,2563.721816,success,1.0
-3.328952,50,2564.013774,success,1.0
-1.297109,50,2564.321095,success,1.0
-1.821928,50,2564.613853,success,1.0
-2.421045,50,2564.928587,success,1.0
-4.135166,50,2565.251492,success,1.0
-3.19565,50,2565.548056,success,0.0
-5.192459,50,2565.845913,success,0.0
-3.042694,50,2566.168068,success,1.0
-1.332953,50,2566.458385,success,1.0
-1.939858,50,2566.772289,success,1.0
-3.482261,50,2567.101862,success,1.0
-4.393024,50,2567.4054,success,1.0
-2.429404,50,2567.720961,success,1.0
-2.968894,50,2568.017868,success,1.0
-3.074225,50,2568.309854,success,1.0
-1.395423,50,2568.626955,success,1.0
